Latdeg,Longdeg,Year,Month,depth(m),TEMP,Salinity,DOXY(umol/l)
54.581,1.7325,2008,2,4.4,7.21,34.77,284.04
54.581,1.7325,2008,2,6.2,7.22,34.75,282.26
54.581,1.7325,2008,2,8.7,7.24,34.74,284.49
54.581,1.7325,2008,2,9.9,7.24,34.73,282.26
54.581,1.7325,2008,2,11.3,7.25,34.73,280.47
54.581,1.7325,2008,2,14.5,7.25,34.73,279.58
54.581,1.7325,2008,2,16.5,7.25,34.73,278.68
54.581,1.7325,2008,2,17.3,7.25,34.73,277.79
54.581,1.7325,2008,2,18.8,7.25,34.73,278.24
54.581,1.7325,2008,2,20.8,7.25,34.73,276.9
54.3243,2.2163,2008,2,1.1,7.08,34.79,288.96
54.3243,2.2163,2008,2,1.4,7.07,34.82,290.3
54.3243,2.2163,2008,2,1.7,7.09,34.78,284.94
54.3243,2.2163,2008,2,2.6,7.1,34.76,281.36
54.3243,2.2163,2008,2,3.5,7.1,34.76,280.02
54.3243,2.2163,2008,2,4.3,7.11,34.76,282.26
54.3243,2.2163,2008,2,5.7,7.11,34.76,283.6
54.3243,2.2163,2008,2,6.5,7.11,34.75,284.49
54.3243,2.2163,2008,2,8,7.12,34.75,285.38
54.3243,2.2163,2008,2,9.7,7.12,34.75,283.15
54.3243,2.2163,2008,2,10.9,7.12,34.75,283.15
54.3243,2.2163,2008,2,12.2,7.12,34.75,282.26
54.3243,2.2163,2008,2,13.8,7.12,34.75,280.92
54.3243,2.2163,2008,2,15.7,7.12,34.75,279.58
54.3243,2.2163,2008,2,17.2,7.13,34.75,278.68
54.3243,2.2163,2008,2,18.3,7.13,34.75,278.24
54.3243,2.2163,2008,2,19.7,7.13,34.75,277.79
54.3243,2.2163,2008,2,21.7,7.13,34.75,277.79
54.3243,2.2163,2008,2,23.6,7.13,34.75,277.34
54.3243,2.2163,2008,2,25,7.14,34.75,277.34
54.3243,2.2163,2008,2,26.2,7.14,34.75,277.34
54.3243,2.2163,2008,2,27.6,7.14,34.75,276
54.3243,2.2163,2008,2,28.6,7.14,34.75,277.34
54.3243,2.2163,2008,2,29.7,7.14,34.75,276.45
54.3243,2.2163,2008,2,30.2,7.14,34.75,275.56
54.3243,2.2163,2008,2,30.6,7.14,34.75,276
54.3243,2.2163,2008,2,31.4,7.14,34.75,276.45
54.5525,2.7335,2008,2,0.9,6.65,34.96,292.53
54.5525,2.7335,2008,2,1.2,6.74,34.86,284.04
54.5525,2.7335,2008,2,1.5,6.68,34.93,291.19
54.5525,2.7335,2008,2,1.9,6.76,34.85,285.38
54.5525,2.7335,2008,2,2.6,6.76,34.84,286.72
54.5525,2.7335,2008,2,4.6,6.76,34.84,283.15
54.5525,2.7335,2008,2,5.5,6.77,34.84,287.17
54.5525,2.7335,2008,2,7.4,6.77,34.83,287.62
54.5525,2.7335,2008,2,8.8,6.78,34.83,288.51
54.5525,2.7335,2008,2,10.7,6.78,34.83,284.49
54.5525,2.7335,2008,2,11.9,6.78,34.83,284.04
54.5525,2.7335,2008,2,14.5,6.78,34.83,281.36
54.5525,2.7335,2008,2,16.2,6.78,34.83,280.92
54.5525,2.7335,2008,2,17.6,6.78,34.83,280.02
54.5525,2.7335,2008,2,20,6.79,34.83,280.47
54.5525,2.7335,2008,2,21.6,6.79,34.83,279.58
54.5525,2.7335,2008,2,22.7,6.79,34.83,280.92
54.8243,2.5798,2008,2,1.9,6.76,34.91,293.42
54.8243,2.5798,2008,2,2.2,6.79,34.88,291.19
54.8243,2.5798,2008,2,3.5,6.81,34.87,290.74
54.8243,2.5798,2008,2,4.2,6.81,34.86,289.4
54.8243,2.5798,2008,2,4.5,6.81,34.86,288.51
54.8243,2.5798,2008,2,5.7,6.81,34.86,288.96
54.8243,2.5798,2008,2,6.3,6.82,34.85,289.4
54.8243,2.5798,2008,2,7,6.82,34.85,290.3
54.8243,2.5798,2008,2,8,6.82,34.85,287.62
54.8243,2.5798,2008,2,9.2,6.81,34.86,287.62
54.8243,2.5798,2008,2,10,6.82,34.85,286.72
54.8243,2.5798,2008,2,10.7,6.82,34.85,282.26
54.8243,2.5798,2008,2,11.9,6.82,34.85,281.81
54.8243,2.5798,2008,2,12.5,6.82,34.85,280.47
54.8243,2.5798,2008,2,13.7,6.83,34.85,280.47
54.8243,2.5798,2008,2,14.6,6.83,34.85,279.13
54.8243,2.5798,2008,2,15.5,6.83,34.85,279.58
54.8243,2.5798,2008,2,16.7,6.83,34.85,279.58
54.8243,2.5798,2008,2,17.8,6.83,34.85,278.68
54.8243,2.5798,2008,2,18.8,6.83,34.85,278.68
54.8243,2.5798,2008,2,20.5,6.83,34.85,279.58
54.8243,2.5798,2008,2,21.5,6.84,34.85,278.68
54.8243,2.5798,2008,2,22.3,6.84,34.85,278.68
54.8243,2.5798,2008,2,23.1,6.84,34.85,278.24
54.1582,2.6143,2008,2,1.3,6.67,34.73,290.74
54.1582,2.6143,2008,2,2.9,6.73,34.65,284.94
54.1582,2.6143,2008,2,3.2,6.76,34.62,290.3
54.1582,2.6143,2008,2,3.6,6.76,34.62,288.51
54.1582,2.6143,2008,2,4.4,6.76,34.61,286.72
54.1582,2.6143,2008,2,5.9,6.76,34.62,285.83
54.1582,2.6143,2008,2,6.8,6.76,34.62,285.83
54.1582,2.6143,2008,2,7.9,6.77,34.62,285.38
54.1582,2.6143,2008,2,9.7,6.77,34.62,284.49
54.1582,2.6143,2008,2,11.4,6.77,34.62,284.49
54.1582,2.6143,2008,2,13.3,6.77,34.62,283.6
54.1582,2.6143,2008,2,15.1,6.77,34.62,282.26
54.1582,2.6143,2008,2,17,6.77,34.63,283.15
54.1582,2.6143,2008,2,20,6.78,34.63,282.7
54.1582,2.6143,2008,2,20.9,6.78,34.64,283.6
54.1582,2.6143,2008,2,22.9,6.79,34.64,281.81
54.1582,2.6143,2008,2,25.4,6.81,34.65,281.36
54.1582,2.6143,2008,2,27,6.82,34.65,282.26
54.1582,2.6143,2008,2,29.6,6.83,34.67,279.58
54.1582,2.6143,2008,2,31.1,6.85,34.67,280.92
54.1582,2.6143,2008,2,34.2,6.87,34.69,280.02
54.1582,2.6143,2008,2,35.3,6.89,34.7,280.47
54.1582,2.6143,2008,2,36.9,6.91,34.7,279.58
54.1582,2.6143,2008,2,39.5,6.93,34.71,278.68
54.1582,2.6143,2008,2,41.2,6.94,34.71,279.58
54.1582,2.6143,2008,2,44,6.94,34.72,280.47
54.1582,2.6143,2008,2,45.3,6.94,34.72,280.47
54.1582,2.6143,2008,2,48.6,6.94,34.73,280.47
54.1582,2.6143,2008,2,49.7,6.94,34.73,280.47
54.1582,2.6143,2008,2,50.7,6.94,34.73,280.02
54.1582,2.6143,2008,2,53.9,6.95,34.73,280.47
54.1582,2.6143,2008,2,54.9,6.95,34.73,281.36
54.1582,2.6143,2008,2,57.2,6.95,34.73,281.36
54.1582,2.6143,2008,2,58.1,6.95,34.73,280.47
53.5382,2.8722,2008,2,0.2,7.52,33.7,288.51
53.5382,2.8722,2008,2,0.5,6.91,34.24,290.3
53.5382,2.8722,2008,2,2.1,6.86,34.29,291.19
53.5382,2.8722,2008,2,2.4,6.84,34.3,289.4
53.5382,2.8722,2008,2,4.3,6.82,34.31,285.38
53.5382,2.8722,2008,2,6.1,6.81,34.33,287.62
53.5382,2.8722,2008,2,8.3,6.81,34.34,291.19
53.5382,2.8722,2008,2,9.3,6.8,34.34,290.3
53.5382,2.8722,2008,2,11.2,6.8,34.35,290.3
53.5382,2.8722,2008,2,13.1,6.8,34.35,289.85
53.5382,2.8722,2008,2,15.5,6.8,34.35,289.85
53.5382,2.8722,2008,2,16.2,6.8,34.36,288.06
53.5382,2.8722,2008,2,18.5,6.79,34.36,288.51
53.5382,2.8722,2008,2,20.3,6.79,34.36,288.51
53.5382,2.8722,2008,2,22.4,6.79,34.36,288.51
53.5382,2.8722,2008,2,23.5,6.79,34.36,288.06
53.5382,2.8722,2008,2,25.4,6.79,34.37,287.62
53.5382,2.8722,2008,2,27.2,6.79,34.37,286.28
53.5382,2.8722,2008,2,29.1,6.79,34.37,285.83
52.8403,4.1033,2008,2,1.8,7.18,35.09,285.38
52.8403,4.1033,2008,2,2,7.25,35,281.36
52.8403,4.1033,2008,2,3.5,7.25,35,282.7
52.8403,4.1033,2008,2,4.7,7.26,35,282.7
52.8403,4.1033,2008,2,6.8,7.26,35,284.04
52.8403,4.1033,2008,2,8.4,7.25,34.99,285.83
52.8403,4.1033,2008,2,10.3,7.25,34.99,284.94
52.8403,4.1033,2008,2,11.9,7.25,34.99,282.7
52.8403,4.1033,2008,2,13.7,7.24,35,281.81
52.8403,4.1033,2008,2,15.4,7.24,35,281.36
52.8403,4.1033,2008,2,17,7.24,35,282.7
52.8403,4.1033,2008,2,18.4,7.24,35,282.26
52.8403,4.1033,2008,2,19.7,7.23,35.01,283.6
52.8403,4.1033,2008,2,20.9,7.23,35.01,284.94
52.8403,4.1033,2008,2,21.9,7.23,35.01,284.94
52.8403,4.1033,2008,2,23.1,7.23,35.01,286.28
52.8403,4.1033,2008,2,23.9,7.23,35.01,286.72
52.8403,4.1033,2008,2,24.6,7.24,35,285.83
53.2583,4.192,2008,2,0.9,7.76,35.15,285.38
53.2583,4.192,2008,2,2.2,7.76,35.14,283.6
53.2583,4.192,2008,2,4.1,7.77,35.14,285.38
53.2583,4.192,2008,2,5.9,7.77,35.14,281.36
53.2583,4.192,2008,2,7.7,7.77,35.15,279.58
53.2583,4.192,2008,2,9.4,7.77,35.15,279.58
53.2583,4.192,2008,2,11.2,7.76,35.15,280.02
53.2583,4.192,2008,2,13,7.76,35.15,278.68
53.2583,4.192,2008,2,14.9,7.76,35.15,278.68
53.2583,4.192,2008,2,16.7,7.76,35.15,278.24
53.2583,4.192,2008,2,18.4,7.77,35.15,277.79
53.2583,4.192,2008,2,20.2,7.77,35.15,277.79
53.2583,4.192,2008,2,22,7.77,35.15,278.24
53.2583,4.192,2008,2,23.3,7.77,35.16,278.68
53.2583,4.192,2008,2,24.1,7.77,35.16,278.68
53.2583,4.192,2008,2,24.8,7.77,35.16,280.02
53.4472,4.4473,2008,2,2.2,7.74,35.15,277.34
53.4472,4.4473,2008,2,4.4,7.74,35.15,280.02
53.4472,4.4473,2008,2,6.2,7.74,35.15,282.7
53.4472,4.4473,2008,2,8.6,7.74,35.15,281.81
53.4472,4.4473,2008,2,10.4,7.74,35.15,280.92
53.4472,4.4473,2008,2,13.1,7.75,35.15,280.02
53.4472,4.4473,2008,2,14.6,7.75,35.15,279.13
53.4472,4.4473,2008,2,16.3,7.75,35.15,278.68
53.4472,4.4473,2008,2,19,7.75,35.15,279.13
53.4472,4.4473,2008,2,20.8,7.75,35.15,279.58
53.4472,4.4473,2008,2,23,7.75,35.15,279.13
53.4472,4.4473,2008,2,24.8,7.75,35.16,279.13
53.4472,4.4473,2008,2,25.7,7.74,35.16,280.47
53.6707,5.1343,2008,2,0.3,7.69,35.11,279.58
53.6707,5.1343,2008,2,1.8,7.62,35.19,278.24
53.6707,5.1343,2008,2,2,7.66,35.14,283.15
53.6707,5.1343,2008,2,3.9,7.62,35.19,277.34
53.6707,5.1343,2008,2,6.1,7.62,35.19,278.24
53.6707,5.1343,2008,2,8,7.62,35.19,275.11
53.6707,5.1343,2008,2,10,7.62,35.19,273.77
53.6707,5.1343,2008,2,13,7.62,35.19,274.22
53.6707,5.1343,2008,2,14.7,7.62,35.19,274.66
53.6707,5.1343,2008,2,16.9,7.62,35.19,275.56
53.6707,5.1343,2008,2,18.7,7.62,35.19,276.45
53.6707,5.1343,2008,2,21.4,7.62,35.19,276.9
53.6707,5.1343,2008,2,22.7,7.62,35.19,276.9
53.6707,5.1343,2008,2,24.3,7.62,35.19,276
53.6707,5.1343,2008,2,26.1,7.62,35.19,276.9
54.2578,5.6767,2008,2,0.3,7.88,33.89,283.6
54.2578,5.6767,2008,2,1.3,7.57,34.12,280.92
54.2578,5.6767,2008,2,1.6,6.96,34.69,278.24
54.2578,5.6767,2008,2,2.9,6.95,34.7,277.34
54.2578,5.6767,2008,2,4.3,6.95,34.7,278.68
54.2578,5.6767,2008,2,6.3,6.95,34.71,276.9
54.2578,5.6767,2008,2,8,6.95,34.71,276.9
54.2578,5.6767,2008,2,9.9,6.95,34.71,278.24
54.2578,5.6767,2008,2,11.6,6.95,34.72,276.45
54.2578,5.6767,2008,2,13.6,6.95,34.72,276
54.2578,5.6767,2008,2,15.5,6.95,34.71,276
54.2578,5.6767,2008,2,17.3,6.95,34.72,276.45
54.2578,5.6767,2008,2,19.3,6.95,34.72,276
54.2578,5.6767,2008,2,20.3,6.95,34.72,276.9
54.2578,5.6767,2008,2,22.5,6.95,34.72,277.79
54.2578,5.6767,2008,2,24.8,6.95,34.72,276.45
54.2578,5.6767,2008,2,26.7,6.95,34.72,277.34
54.2578,5.6767,2008,2,28.6,6.96,34.72,276.9
54.2578,5.6767,2008,2,30.4,6.96,34.72,277.79
54.2578,5.6767,2008,2,32.2,6.96,34.72,277.79
54.2578,5.6767,2008,2,34.3,6.96,34.72,277.79
54.2578,5.6767,2008,2,36.1,6.96,34.72,277.79
54.2578,5.6767,2008,2,36.8,6.96,34.72,277.79
52.0628,2.2747,2011,1,0,5.87,34.89,313.52
52.0628,2.2747,2011,1,5,5.87,34.9,312.18
52.0628,2.2747,2011,1,10,5.87,34.9,311.29
52.0628,2.2747,2011,1,15,5.88,34.9,309.95
52.0628,2.2747,2011,1,20,5.89,34.91,309.05
52.0628,2.2747,2011,1,25,5.9,34.91,308.61
52.0628,2.2747,2011,1,30,5.9,34.91,307.71
52.0628,2.2747,2011,1,35,5.9,34.92,306.82
52.0628,2.2747,2011,1,40,5.9,34.92,306.37
52.0628,2.2747,2011,1,45,5.9,34.92,305.48
52.0628,2.2747,2011,1,50,5.9,34.92,305.48
52.0628,2.2747,2011,1,52,5.9,34.92,305.48
52.2617,2.124,2011,1,0,5.29,34.68,323.34
52.2617,2.124,2011,1,5,5.29,34.68,322.45
52.2617,2.124,2011,1,10,5.29,34.68,321.56
52.2617,2.124,2011,1,15,5.29,34.68,321.11
52.2617,2.124,2011,1,21,5.29,34.69,320.22
52.2617,2.124,2011,1,25,5.29,34.69,319.77
52.2617,2.124,2011,1,30,5.29,34.69,319.32
52.2617,2.124,2011,1,35,5.29,34.69,318.88
52.2617,2.124,2011,1,40,5.29,34.7,318.88
52.2617,2.124,2011,1,42,5.29,34.7,319.32
52.1292,1.9593,2011,1,0,5.29,34.74,322
52.1292,1.9593,2011,1,5,5.3,34.75,321.11
52.1292,1.9593,2011,1,10,5.3,34.75,320.22
52.1292,1.9593,2011,1,15,5.3,34.75,319.32
52.1292,1.9593,2011,1,20,5.31,34.75,318.88
52.1292,1.9593,2011,1,25,5.31,34.76,317.98
52.1292,1.9593,2011,1,29,5.31,34.76,318.88
52.2603,2.3433,2011,1,0,5.41,34.78,320.22
52.2603,2.3433,2011,1,5,5.41,34.79,318.88
52.2603,2.3433,2011,1,11,5.41,34.79,317.54
52.2603,2.3433,2011,1,15,5.41,34.79,317.09
52.2603,2.3433,2011,1,20,5.41,34.79,315.75
52.2603,2.3433,2011,1,25,5.41,34.8,314.86
52.2603,2.3433,2011,1,31,5.39,34.8,313.97
52.2603,2.3433,2011,1,35,5.39,34.8,313.97
52.2603,2.3433,2011,1,40,5.38,34.8,313.52
52.2603,2.3433,2011,1,41,5.38,34.8,313.52
52.4958,1.902,2011,1,0,4.02,33.86,329.6
52.4958,1.902,2011,1,5,4.02,33.88,328.26
52.4958,1.902,2011,1,10,4.02,33.94,327.36
52.4958,1.902,2011,1,15,4.02,33.97,326.47
52.4958,1.902,2011,1,20,4.02,33.98,326.47
52.4958,1.902,2011,1,25,4.02,33.98,326.47
52.697,1.931,2011,1,5,4.2,34.29,330.94
52.697,1.931,2011,1,10,4.2,34.29,329.6
52.697,1.931,2011,1,15,4.21,34.3,328.7
52.697,1.931,2011,1,20,4.21,34.3,328.26
52.697,1.931,2011,1,25,4.21,34.3,327.36
52.697,1.931,2011,1,28,4.21,34.3,327.36
52.7238,2.2495,2011,1,1,4.44,34.32,327.36
52.7238,2.2495,2011,1,5,4.44,34.32,326.47
52.7238,2.2495,2011,1,10,4.44,34.32,325.13
52.7238,2.2495,2011,1,15,4.45,34.32,324.24
52.7238,2.2495,2011,1,20,4.45,34.33,323.34
52.7238,2.2495,2011,1,25,4.45,34.33,322.45
52.7238,2.2495,2011,1,30,4.45,34.33,322
52.7238,2.2495,2011,1,35,4.45,34.34,321.11
52.7238,2.2495,2011,1,40,4.46,34.34,320.66
52.7238,2.2495,2011,1,43,4.46,34.34,320.66
52.8835,2.5833,2011,1,1,6.19,34.81,311.73
52.8835,2.5833,2011,1,6,6.23,34.82,309.5
52.8835,2.5833,2011,1,10,6.27,34.83,308.61
52.8835,2.5833,2011,1,15,6.3,34.84,307.71
52.8835,2.5833,2011,1,20,6.31,34.85,306.82
52.8835,2.5833,2011,1,25,6.3,34.85,306.37
52.8835,2.5833,2011,1,30,6.31,34.86,305.48
52.8835,2.5833,2011,1,35,6.32,34.86,305.48
52.8835,2.5833,2011,1,36,6.32,34.86,305.48
53.0822,2.847,2011,1,0,5.45,34.58,323.34
53.0822,2.847,2011,1,5,5.45,34.59,322.45
53.0822,2.847,2011,1,10,5.46,34.59,322
53.0822,2.847,2011,1,15,5.46,34.6,321.11
53.0822,2.847,2011,1,20,5.47,34.6,320.66
53.0822,2.847,2011,1,25,5.47,34.6,320.66
53.2668,3.0983,2011,1,0,4.74,34.67,326.02
53.2668,3.0983,2011,1,5,4.72,34.65,325.13
53.2668,3.0983,2011,1,10,4.72,34.65,324.24
53.2668,3.0983,2011,1,15,4.72,34.66,323.79
53.2668,3.0983,2011,1,20,4.72,34.66,323.34
53.2668,3.0983,2011,1,23,4.72,34.66,323.34
53.416,3.2808,2011,1,1,4.96,34.68,323.79
53.416,3.2808,2011,1,5,4.96,34.68,323.34
53.416,3.2808,2011,1,10,4.96,34.69,322
53.416,3.2808,2011,1,15,4.96,34.69,321.56
53.416,3.2808,2011,1,20,4.96,34.69,321.11
53.416,3.2808,2011,1,25,4.96,34.7,320.22
53.416,3.2808,2011,1,26,4.96,34.7,320.22
53.6315,3.5813,2011,1,1,5.05,34.67,323.34
53.6315,3.5813,2011,1,5,5.05,34.67,322.45
53.6315,3.5813,2011,1,10,5.05,34.67,321.56
53.6315,3.5813,2011,1,15,5.05,34.67,321.11
53.6315,3.5813,2011,1,21,5.05,34.68,319.77
53.6315,3.5813,2011,1,25,5.05,34.68,319.32
53.6315,3.5813,2011,1,30,5.05,34.68,318.88
53.6315,3.5813,2011,1,34,5.05,34.68,318.88
53.8788,3.866,2011,1,0,5.53,34.65,323.79
53.8788,3.866,2011,1,6,5.53,34.65,322.45
53.8788,3.866,2011,1,10,5.53,34.65,322
53.8788,3.866,2011,1,15,5.53,34.66,321.11
53.8788,3.866,2011,1,20,5.53,34.66,321.11
53.8788,3.866,2011,1,25,5.53,34.66,320.66
53.8788,3.866,2011,1,30,5.53,34.66,320.22
53.8788,3.866,2011,1,35,5.53,34.67,320.22
53.8788,3.866,2011,1,39,5.53,34.67,321.11
54.0832,3.8382,2011,1,1,5.18,34.51,322
54.0832,3.8382,2011,1,5,5.19,34.52,319.77
54.0832,3.8382,2011,1,11,5.19,34.52,318.88
54.0832,3.8382,2011,1,16,5.18,34.52,317.98
54.0832,3.8382,2011,1,20,5.18,34.52,317.09
54.0832,3.8382,2011,1,25,5.19,34.52,316.2
54.0832,3.8382,2011,1,30,5.18,34.53,315.31
54.0832,3.8382,2011,1,35,5.18,34.53,314.41
54.0832,3.8382,2011,1,40,5.17,34.53,313.97
54.0832,3.8382,2011,1,45,5.17,34.53,313.52
54.0832,3.8382,2011,1,47,5.17,34.53,313.52
54.0928,4.1847,2011,1,0,5.68,34.57,316.2
54.0928,4.1847,2011,1,5,5.67,34.57,315.31
54.0928,4.1847,2011,1,10,5.67,34.57,314.41
54.0928,4.1847,2011,1,15,5.67,34.58,313.52
54.0928,4.1847,2011,1,21,5.65,34.58,312.63
54.0928,4.1847,2011,1,25,5.65,34.58,312.18
54.0928,4.1847,2011,1,30,5.63,34.59,311.73
54.0928,4.1847,2011,1,35,5.58,34.59,311.29
54.0928,4.1847,2011,1,40,5.57,34.6,311.73
54.0928,4.1847,2011,1,45,5.57,34.6,311.73
54.0928,4.1847,2011,1,47,5.57,34.6,312.63
53.8962,4.7422,2011,1,0,5.51,34.74,318.88
53.8962,4.7422,2011,1,5,5.49,34.75,317.98
53.8962,4.7422,2011,1,10,5.49,34.75,316.65
53.8962,4.7422,2011,1,15,5.48,34.75,315.75
53.8962,4.7422,2011,1,20,5.49,34.75,314.86
53.8962,4.7422,2011,1,25,5.49,34.76,313.97
53.8962,4.7422,2011,1,30,5.49,34.76,313.97
53.8962,4.7422,2011,1,35,5.49,34.76,313.52
54.1168,4.8333,2011,1,0,4.96,34.5,329.6
54.1168,4.8333,2011,1,5,4.97,34.52,326.02
54.1168,4.8333,2011,1,10,5.07,34.62,323.34
54.1168,4.8333,2011,1,16,5.17,34.78,321.56
54.1168,4.8333,2011,1,20,5.17,34.78,321.11
54.1168,4.8333,2011,1,25,5.16,34.78,320.66
54.1168,4.8333,2011,1,30,5.17,34.79,320.22
54.1168,4.8333,2011,1,36,5.17,34.79,320.22
54.1168,4.8333,2011,1,41,5.17,34.79,321.11
54.1168,4.8333,2011,1,42,5.17,34.79,321.11
54.2988,4.8677,2011,1,0,4.51,34.04,334.51
54.2988,4.8677,2011,1,5,4.56,34.06,326.02
54.2988,4.8677,2011,1,10,4.73,34.21,322.45
54.2988,4.8677,2011,1,15,4.8,34.3,319.77
54.2988,4.8677,2011,1,20,4.93,34.47,317.54
54.2988,4.8677,2011,1,25,4.95,34.58,316.2
54.2988,4.8677,2011,1,30,4.97,34.64,315.75
54.2988,4.8677,2011,1,35,4.98,34.68,315.75
54.2988,4.8677,2011,1,40,4.97,34.68,317.98
54.4,5.1643,2011,1,0,4.67,34.09,330.04
54.4,5.1643,2011,1,5,4.67,34.09,326.02
54.4,5.1643,2011,1,11,4.68,34.09,324.24
54.4,5.1643,2011,1,15,4.73,34.1,322
54.4,5.1643,2011,1,21,4.94,34.26,319.77
54.4,5.1643,2011,1,25,4.95,34.29,318.43
54.4,5.1643,2011,1,30,4.93,34.38,317.54
54.4,5.1643,2011,1,35,4.91,34.43,317.09
54.4,5.1643,2011,1,40,4.91,34.44,317.54
54.4,5.1643,2011,1,41,4.91,34.43,317.98
54.5582,5.1738,2011,1,0,5.56,34.54,321.11
54.5582,5.1738,2011,1,5,5.57,34.55,320.22
54.5582,5.1738,2011,1,10,5.57,34.55,318.88
54.5582,5.1738,2011,1,15,5.57,34.55,318.43
54.5582,5.1738,2011,1,20,5.58,34.56,317.09
54.5582,5.1738,2011,1,25,5.58,34.56,316.65
54.5582,5.1738,2011,1,30,5.58,34.57,315.75
54.5582,5.1738,2011,1,36,5.58,34.57,314.86
54.5582,5.1738,2011,1,40,5.58,34.57,314.86
54.6493,4.8222,2011,1,0,5.81,33.56,322
54.6493,4.8222,2011,1,5,5.81,34.63,318.88
54.6493,4.8222,2011,1,10,5.81,34.63,317.98
54.6493,4.8222,2011,1,15,5.81,34.63,317.09
54.6493,4.8222,2011,1,20,5.82,34.64,316.2
54.6493,4.8222,2011,1,25,5.82,34.64,315.31
54.6493,4.8222,2011,1,30,5.82,34.64,314.86
54.6493,4.8222,2011,1,35,5.82,34.64,313.97
54.6493,4.8222,2011,1,40,5.82,34.65,313.52
54.6493,4.8222,2011,1,45,5.82,34.65,313.07
54.8328,4.8313,2011,1,0,5.85,34.65,319.77
54.8328,4.8313,2011,1,6,5.84,34.65,317.98
54.8328,4.8313,2011,1,10,5.85,34.66,317.54
54.8328,4.8313,2011,1,15,5.85,34.66,316.65
54.8328,4.8313,2011,1,20,5.85,34.66,315.75
54.8328,4.8313,2011,1,25,5.85,34.67,314.86
54.8328,4.8313,2011,1,31,5.85,34.67,314.41
54.8328,4.8313,2011,1,35,5.85,34.67,313.97
54.8328,4.8313,2011,1,40,5.85,34.67,313.97
54.727,5.25,2011,1,0,5.66,34.69,324.68
54.727,5.25,2011,1,5,5.66,34.66,324.24
54.727,5.25,2011,1,10,5.66,34.71,323.34
54.727,5.25,2011,1,15,5.66,34.71,323.34
54.727,5.25,2011,1,20,5.66,34.71,323.79
54.727,5.25,2011,1,25,5.67,34.72,323.79
54.727,5.25,2011,1,30,5.67,34.72,324.68
54.727,5.25,2011,1,35,5.67,34.72,326.02
54.727,5.25,2011,1,40,5.67,34.72,327.36
54.727,5.25,2011,1,41,5.67,34.72,327.81
54.7557,4.8688,2011,1,5,5.82,34.68,318.88
54.7557,4.8688,2011,1,10,5.82,34.69,317.98
54.7557,4.8688,2011,1,15,5.82,34.69,317.09
54.7557,4.8688,2011,1,20,5.82,34.69,315.75
54.7557,4.8688,2011,1,25,5.82,34.7,314.86
54.7557,4.8688,2011,1,30,5.82,34.7,314.86
54.7557,4.8688,2011,1,35,5.82,34.7,313.97
54.7557,4.8688,2011,1,40,5.82,34.7,313.52
54.7557,4.8688,2011,1,42,5.82,34.7,313.52
55.0567,4.8128,2011,1,0,5.64,34.72,320.22
55.0567,4.8128,2011,1,5,5.64,34.72,318.88
55.0567,4.8128,2011,1,10,5.64,34.72,317.98
55.0567,4.8128,2011,1,16,5.64,34.73,317.09
55.0567,4.8128,2011,1,20,5.64,34.73,316.65
55.0567,4.8128,2011,1,25,5.64,34.73,315.75
55.0567,4.8128,2011,1,30,5.64,34.74,314.86
55.0567,4.8128,2011,1,35,5.64,34.74,313.97
55.0567,4.8128,2011,1,38,5.64,34.74,314.41
55.1212,5.1573,2011,1,0,5.51,34.69,320.22
55.1212,5.1573,2011,1,5,5.51,34.69,319.77
55.1212,5.1573,2011,1,10,5.51,34.69,318.88
55.1212,5.1573,2011,1,15,5.51,34.69,317.98
55.1212,5.1573,2011,1,20,5.51,34.7,317.09
55.1212,5.1573,2011,1,25,5.51,34.7,316.2
55.1212,5.1573,2011,1,31,5.51,34.71,315.75
55.1212,5.1573,2011,1,35,5.51,34.71,314.86
55.1212,5.1573,2011,1,40,5.52,34.71,314.86
55.3643,5.3285,2011,1,0,4.95,34.79,322.9
55.3643,5.3285,2011,1,6,4.95,34.8,320.66
55.3643,5.3285,2011,1,10,4.95,34.8,320.22
55.3643,5.3285,2011,1,15,4.95,34.8,318.43
55.3643,5.3285,2011,1,20,4.94,34.8,317.54
55.3643,5.3285,2011,1,25,4.88,34.82,316.2
55.3643,5.3285,2011,1,30,4.77,34.85,315.75
55.3643,5.3285,2011,1,36,4.75,34.84,315.31
55.3643,5.3285,2011,1,40,4.75,34.85,315.31
55.3643,5.3285,2011,1,42,4.76,34.85,315.31
55.6822,5.5153,2011,1,0,5.49,34.76,323.34
55.6822,5.5153,2011,1,5,5.49,34.75,321.11
55.6822,5.5153,2011,1,10,5.49,34.76,319.77
55.6822,5.5153,2011,1,15,5.49,34.76,318.43
55.6822,5.5153,2011,1,20,5.49,34.76,317.09
55.6822,5.5153,2011,1,26,5.49,34.77,315.75
55.6822,5.5153,2011,1,30,5.47,34.77,314.41
55.6822,5.5153,2011,1,35,5.38,34.8,313.07
55.6822,5.5153,2011,1,41,5.13,34.84,312.63
55.6822,5.5153,2011,1,45,5.08,34.84,312.18
55.6822,5.5153,2011,1,50,5.08,34.84,312.63
55.6822,5.5153,2011,1,52,5.08,34.84,313.07
55.766,5.7617,2011,1,0,5.49,34.74,321.56
55.766,5.7617,2011,1,5,5.5,34.74,320.22
55.766,5.7617,2011,1,10,5.5,34.75,319.77
55.766,5.7617,2011,1,15,5.5,34.75,318.88
55.766,5.7617,2011,1,20,5.5,34.75,317.98
